chrom,start,end,CC_R1,CC_R2,CC_R3,CTCF_R1,CTCF_R2,CTCF_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr2,143451050,143451550,0.9818736011193852,1.0691061113311982,1.1060983460110805,0.9026631395157976,1.0343652613946372,1.0075370858445662,['GTDC1'],[-0.0457489839952716],[0.773810546273703],"['CRX', 'CUX2', 'EN1', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'OLIG2', 'ONECUT1', 'ONECUT2', 'PGR', 'PITX1', 'RARA', 'SOX10', 'SOX3', 'SOX4', 'SOX6', 'STAT6', 'TAL1', 'TBX5', 'TCF7', 'TGIF1', 'TGIF2', 'ZNF675']",['SP7'],['H3K4me1']
chr2,150620735,150621235,1.2514678407250366,1.9068296765595103,1.4043718781051049,1.7451319633381508,1.9502070632952435,1.5162024137115853,"['RBM43', 'RND3']","[-0.210189249563241, 0.177075135868955]","[0.396209505832357, 0.127506780666831]","['ATF3', 'BACH1', 'BACH2', 'BATF', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETS1', 'ETV1', 'FOSL1', 'FOSL2', 'GATA3', 'GATA4', 'GATA5', 'GLI3', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'ISL1', 'JUN', 'JUNB', 'LHX3', 'MAFA', 'MAFB', 'MAFK', 'MITF', 'NANOG', 'NFE2', 'NFE2L2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'P300', 'PITX1', 'PLAGL1', 'POU1F1', 'RARA', 'SF1', 'SIX1', 'SIX2', 'SOX6', 'SPDEF', 'TAL1', 'THRB', 'TRPS1', 'ZEB1', 'ZNF136']","['HIC1', 'KLF8', 'SCRT2', 'ZBTB21', 'ZNF366', 'ZNF394', 'ZNF629', 'ZNF843', 'ZSCAN21']",['H3K4me1']
chr2,173002860,173003360,1.1393105833188888,1.4479943450662698,1.4245865380046736,1.2876005671269988,1.4580786621217456,1.4603423247853695,"['RAPGEF4', 'MAP3K20']","[0.449053762200248, -0.427985243178182]","[2.37269815107692e-05, 6.46197004596265e-05]","['AR', 'CRX', 'FOXA1', 'FOXA2', 'FOXH1', 'FOXM1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA13', 'HOXB13', 'KLF5', 'MAFA', 'MEF2B', 'PITX1', 'RARA', 'TBR1', 'TFAP2A', 'TFAP2C', 'THRB', 'TRPS1', 'ZFX', 'ZNF711']","['FEZF1', 'MZF1', 'OSR2', 'PRDM10', 'PRDM4', 'PRDM6', 'ZBTB21', 'ZNF335', 'ZNF398', 'ZNF629']",['H3K27ac']
chr2,215619353,215619853,1.8083622345201944,1.76368661883491,1.4133088215877077,2.103414965331449,1.967161789672492,1.702016165314882,"['MREG', 'FN1']","[-0.533485889817908, -0.379380416805729]","[0.0001105706184354, 0.0384931921261568]","['CDX2', 'FOXA1', 'FOXD3', 'FOXH1', 'FOXM1', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF4', 'MYB', 'MYBL1', 'NFYA', 'P300', 'PBX2', 'POU1F1', 'SNAPC1', 'TBX5', 'ZIC1']","['BCL11A', 'CTBP1', 'FEZF1', 'GFI1B', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF7', 'MAZ', 'MZF1', 'PATZ1', 'PKNOX1', 'PRDM4', 'PRDM6', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB44', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZIC2', 'ZNF10', 'ZNF146', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF398', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF596', 'ZNF626', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr2,219733349,219733849,1.5865426174973711,1.937016868339335,2.1091473838771577,1.963763292129085,1.8775090153596488,2.072134581926394,['SLC4A3'],[0.0804593050042995],[0.658830186869546],"['ARNTL', 'EOMES', 'NANOG', 'NEUROG2', 'NFATC1', 'NKX3-1', 'OLIG2', 'PLAGL1', 'RARA', 'RBPJ', 'SMAD3', 'STAT6', 'TBX21', 'TBX5', 'TBX6', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2', 'THRB', 'ZBTB12', 'ZNF711']","['FEZF1', 'SCRT2', 'TRIM28', 'ZBTB17', 'ZNF263']",['H3K27ac']
chr2,221529662,221530519,0.920522380338372,0.9212276586387914,1.1598927603289553,1.2885093394570946,1.291597345598314,1.4042701890039142,['EPHA4'],[0.142281589106166],[0.121617756007868],"['AR', 'CDX2', 'CDX4', 'CEBPA', 'DLX2', 'DMRT1', 'DMRTB1', 'EN1', 'EOMES', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'HLF', 'HOXA11', 'HOXA13', 'HOXA2', 'HOXA9', 'HOXB13', 'HOXB4', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'NKX2-1', 'NKX3-2', 'NKX6-1', 'PBX2', 'PDX1', 'PITX1', 'PRDM15', 'TBX5']","['GLIS2', 'IKZF3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM6', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZEB2', 'ZNF263', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF558', 'ZNF629', 'ZNF660']","['H3K27ac', 'H3K4me1']"
chr2,231662437,231663041,3.182310106964441,2.682323694723876,2.5241076702014067,3.5650492410426087,3.169808776767102,3.1615007156290944,['PTMA'],[-0.0752284675058947],[0.523889389154775],"['ARNT', 'EPAS1', 'ESRRA', 'ESRRB', 'ESRRG', 'FOXO1', 'GSC', 'HIF1A', 'NR2F1', 'NR2F2', 'NR2F6', 'NRF1', 'PITX1', 'PRDM15', 'RARA', 'SRF', 'TFAP2A', 'TFAP2C', 'THRB', 'ZBTB7A']","['GLIS1', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'PATZ1', 'PKNOX1', 'PRDM10', 'SP2', 'SP3', 'YY1', 'YY2', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB26', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF449', 'ZNF501', 'ZNF561', 'ZNF629', 'ZNF660', 'ZNF76', 'ZNF843', 'ZSCAN30', 'ZXDB']",['H3K27ac']
chr2,234493719,234494219,1.1759434193579357,1.1547646254694115,1.6495835037733102,1.8598510298503517,1.8821086963176932,1.886245690208442,['ARL4C'],[0.0893049990343541],[0.442487288902147],"['ASCL1', 'ATOH1', 'BHLHA15', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'HAND2', 'HOXA13', 'NANOG', 'NEUROD1', 'NEUROG2', 'OLIG2', 'PRDM1', 'PTF1A', 'SIX2', 'SOX3', 'SPDEF', 'TAL1', 'TBP', 'TCF4', 'TWIST2']","['TRIM28', 'ZNF366']","['H3K4me1', 'H3K4me3']"
chr2,240962222,240962722,3.691144961853256,3.426112142824165,2.746305320071221,4.12391892869022,4.439221334462442,3.400940973553184,['SNED1'],[-0.129266681175441],[0.647249309195904],"['ARNTL', 'CDX2', 'CDX4', 'CLOCK', 'E2F4', 'EGR1', 'ESRRB', 'ESRRG', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD13', 'KLF14', 'KLF5', 'KLF6', 'MAX', 'MEF2B', 'MNT', 'MYC', 'MYCN', 'NFATC1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PTF1A', 'RARA', 'SOX6', 'SP2', 'TCF12', 'THRB', 'WT1', 'ZNF467', 'ZNF711']","['FEZF1', 'GLIS1', 'MAZ', 'PRDM1', 'ZFHX2', 'ZIC2', 'ZNF341', 'ZNF561', 'ZNF600', 'ZSCAN18', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr20,21090451,21090951,1.844621165428468,1.8204681198458077,1.885642591305253,1.84212132157118,1.7263247491662517,2.0600496037320384,"['KIZ', 'RALGAPA2']","[0.0525810007101627, 0.144345242825824]","[0.628063213646622, 0.188047800063546]","['AR', 'BCL6', 'CUX1', 'CUX2', 'DLX2', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'LHX2', 'LHX3', 'MEIS1', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'ONECUT1', 'ONECUT2', 'PGR', 'RARA', 'STAT1', 'STAT3', 'STAT4', 'STAT5A', 'TBX5', 'TGIF1', 'THRA', 'THRB', 'ZFX', 'ZNF341', 'ZNF711']","['BCL11A', 'FEZF1', 'HIC1', 'INSM2', 'KLF8', 'KLF9', 'OSR2', 'OVOL3', 'PRDM4', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'YY2', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP37', 'ZNF133', 'ZNF24', 'ZNF292', 'ZNF335', 'ZNF366', 'ZNF391', 'ZNF398', 'ZNF558', 'ZNF629', 'ZNF692', 'ZSCAN18', 'ZSCAN23', 'ZXDB']",['H3K4me1']
chr20,43657450,43657972,1.716389242353752,1.9247559205419036,1.5081641292242085,2.093422397107537,2.173398864139875,1.9033910725747316,"['IFT52', 'MYBL2']","[-0.0927337112077963, -0.305988653249841]","[0.302243358770367, 9.8697621616304e-05]","['ARNT', 'ARNTL', 'BHLHE41', 'ESRRA', 'GLI3', 'HIF1A', 'NR5A2', 'PLAGL1', 'RARA', 'RFX6', 'SMAD2', 'SMAD3', 'SMAD4', 'SNAI1', 'SPDEF', 'TGIF1', 'TGIF2', 'THRB', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFX', 'ZIC1', 'ZNF415', 'ZNF711']","['ATF2', 'CTCF', 'ELF4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP2', 'SP3', 'SP7', 'WT1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF76', 'ZNF777', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr20,43768323,43768950,1.442210286994993,1.3699533940286692,1.88648989310446,2.2366929775909994,2.1790002948176137,2.4521392852865462,['TOX2'],[0.390660050236518],[0.025922383749142],"['CRX', 'EBF1', 'EBF2', 'MAZ', 'MYBL2', 'NKX3-1', 'PGR', 'PITX1', 'ZEB1']","['GLIS1', 'OSR2', 'PRDM6', 'WT1']",['H3K4me1']
chr20,47125575,47126075,1.605384052463129,1.5146384362617884,2.226218248521654,1.8477468581486785,1.9364564015303103,2.331241905930433,"['ZMYND8', 'EYA2']","[-0.152553119015812, 0.410221694824517]","[0.103086289978064, 0.0001428130910838]","['BARX1', 'CUX1', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF3', 'EN1', 'FOXA2', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA13', 'HOXB13', 'LEF1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NKX6-1', 'PITX1', 'PRDM14', 'TAL1', 'TBP', 'TCF7', 'ZNF263']",['PRDM6'],['H3K4me1']
chr20,50371991,50372491,2.7925881306382645,2.902703940262539,3.701690304845181,3.2659137165866485,3.426500172398111,3.368029011473076,"['CEBPB', 'PTPN1']","[-0.260056595194452, 0.286769726271701]","[0.181102442030464, 0.0008441611443131]","['AR', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETV1', 'GABPA', 'HOXA13', 'NFYA', 'NKX2-1', 'NKX2-2', 'PRDM15', 'RFX6', 'SMAD3', 'SMAD4', 'SPDEF', 'TAL1', 'TEAD3', 'TP53', 'TP63', 'TP73', 'ZNF416']","['OSR2', 'PKNOX1', 'PRDM6', 'TRIM28', 'ZBTB44', 'ZBTB8A', 'ZIC2', 'ZNF146', 'ZNF362', 'ZNF394', 'ZNF561', 'ZNF600', 'ZNF629', 'ZSCAN21', 'ZSCAN5C']",['H3K27ac']
chr20,51696544,51697044,1.3342809038935817,1.3355241837991791,1.5931920161083244,1.6173533719419422,1.6112497349265609,1.7333279600325144,"['ATP9A', 'NFATC2']","[0.0376519641030506, 0.0441884447654485]","[0.755779988269398, 0.895891253228047]","['AR', 'CRX', 'EN1', 'FOXD3', 'GSC', 'HOXA13', 'HOXA9', 'HOXD12', 'IRF2', 'IRF8', 'LHX1', 'LHX3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'OTX2', 'PHOX2A', 'PITX1', 'PRDM1', 'PROP1', 'STAT6', 'TAL1', 'TBP', 'TBX5', 'THRB', 'TRPS1', 'ZIC1']","['FEZF1', 'GLI2', 'INSM2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM6', 'ZBTB1', 'ZBTB44', 'ZFP69B', 'ZNF18', 'ZNF335', 'ZNF341', 'ZNF398', 'ZNF692', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr21,35779609,35780109,1.4499901473134802,1.5299131798139205,1.2305672295963106,1.4506534339751114,1.626377659511844,1.5567724286690456,"['SETD4', 'RUNX1']","[-0.0404909152638681, 0.168382710874745]","[0.678129626662548, 0.292035767547654]","['ARNTL', 'ATF1', 'BCL11A', 'CDX4', 'CLOCK', 'HOXA9', 'HOXC9', 'ISL1', 'MAFF', 'MAZ', 'MITF', 'MNT', 'NANOG', 'NFIA', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NPAS1', 'NPAS2', 'OLIG2', 'PBX2', 'PLAGL1', 'PRDM1', 'PRDM15', 'RBPJ', 'RUNX1', 'TAL1', 'TEAD1', 'TEAD3', 'TGIF2', 'THRA', 'THRB', 'USF1', 'USF2']","['BCL11A', 'GLIS1', 'HIC1', 'KLF8', 'OSR2', 'PATZ1', 'PRDM10', 'REST', 'SCRT2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB7A', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF189', 'ZNF239', 'ZNF26', 'ZNF280D', 'ZNF324', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr22,40728761,40729261,2.420932770989342,2.5897161763334378,3.494086000676107,3.286816943554789,3.4688687412736368,3.666988890019562,"['SLC25A17', 'MCHR1']","[-0.05081692328438, -0.665384560729373]","[0.673614087560073, 0.43869090671566]","['AR', 'ASCL1', 'ASCL2', 'BHLHA15', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETV2', 'FOXO1', 'GATA3', 'GRHL2', 'HAND2', 'HOXA11', 'HOXC9', 'HOXD11', 'KLF14', 'LEF1', 'MITF', 'MYBL1', 'MYBL2', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX2-1', 'NKX6-1', 'NPAS4', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PGR', 'PTF1A', 'RARA', 'SMAD3', 'SNAI1', 'SNAI2', 'TAL1', 'TBP', 'TCF12', 'TCF3', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'THRB', 'TRPS1', 'TWIST2', 'ZEB1']","['FEZF1', 'IKZF3', 'KLF7', 'OSR2', 'ZBTB20', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF18', 'ZNF366', 'ZNF394', 'ZNF629', 'ZNF692', 'ZNF770']",['H3K27ac']
chr3,11476946,11477446,1.9955144044833164,2.027936628251808,2.7229959895664577,2.405493261340588,2.440108476183266,2.749832434828407,"['ATG7', 'VGLL4']","[-0.104195225494325, 0.527187044524475]","[0.253620951690523, 7.89699823032993e-06]","['DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'GATA3', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NKX6-1', 'OLIG2', 'P300', 'SMAD3', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX9', 'TAL1', 'TEAD3', 'TFAP4', 'TP53', 'TP63', 'TP73', 'TRPS1', 'ZIC1', 'ZNF263']","['BCL11A', 'BCL11B', 'BCL6B', 'FEZF1', 'GLI2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF7', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM4', 'PRDM6', 'SCRT1', 'SP7', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF121', 'ZNF189', 'ZNF19', 'ZNF2', 'ZNF335', 'ZNF34', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF513', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF76', 'ZNF843', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr3,15783259,15783759,1.573054877411785,1.5617605209454886,2.1934570727729805,2.32479551215117,3.0612888371507405,3.2801535295179063,"['HACL1', 'ANKRD28']","[0.15698429085069, 0.28312151327406]","[0.065632112154045, 0.0016075579585971]","['AR', 'ARNTL', 'BCL11A', 'BCL6', 'DLX1', 'DLX2', 'EOMES', 'ETS1', 'FOXM1', 'FOXO1', 'HLF', 'HOXA11', 'HOXA9', 'ISL1', 'MNT', 'MYBL1', 'MYBL2', 'NEUROG2', 'NFIL3', 'NKX6-1', 'NPAS1', 'POU1F1', 'PTF1A', 'SIX1', 'SIX2', 'SPDEF', 'STAT6', 'TAL1', 'TGIF1', 'TGIF2', 'TP53', 'TP63']","['PRDM6', 'ZNF146']",['H3K4me1']
chr3,20080978,20081478,1.969835516061857,1.818052103761075,2.5200716180007032,2.889087752098007,2.7852444756464823,3.2918624199526936,"['KAT2B', 'SGO1']","[-0.0648546436253896, -0.0123781107685739]","[0.553356545274276, 0.920187563889996]","['AR', 'ARNTL', 'ASCL1', 'ASCL2', 'ATOH1', 'BHLHA15', 'BHLHE41', 'HOXA13', 'HOXA9', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFYA', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PGR', 'PITX1', 'PTF1A', 'RBPJ', 'SNAPC1', 'SOX17', 'SOX3', 'SOX6', 'STAT6', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'THRA', 'THRB', 'TP53', 'TP63', 'TWIST2', 'USF1', 'ZBTB18', 'ZIC1', 'ZIC2', 'ZNF263', 'ZNF264', 'ZNF416']","['ZIC2', 'ZNF18']",['H3K4me1']
chr3,64163386,64163886,1.3421291107978686,1.3320069425031469,1.6679413157544534,2.108428539628859,2.505963272894046,2.183492610616585,"['PSMD6', 'PRICKLE2']","[0.271595819089971, 0.51204737684921]","[0.0089873627594041, 0.0035608914403719]","['ASCL1', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA2', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MEF2B', 'MEF2C', 'MEIS1', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'P300', 'PBX2', 'PDX1', 'PITX1', 'PTF1A', 'TAL1', 'TBP', 'TBX5', 'TCF12', 'TFAP4', 'TGIF1', 'TGIF2']","['ATF2', 'BCL11A', 'CTBP1', 'GLIS1', 'HIC1', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP7', 'ZBTB21', 'ZBTB26', 'ZEB2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF558', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF692', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr3,102513570,102514070,1.411986373291151,1.5361578894545789,1.2265069591471232,1.6042831950899437,1.4478540902515231,1.259539228623895,,,,"['CUX1', 'EOMES', 'HOXA9', 'MYB', 'MYBL1', 'MYBL2', 'MYNN', 'NANOG', 'NKX6-1', 'PITX1', 'RUNX1', 'RUNX2', 'TBR1']","['ZEB2', 'ZNF133', 'ZNF362']",['H3K4me1']
chr3,124972408,124972908,1.5290417114975838,2.1210697189171737,1.3424940347364034,1.739161861523956,2.1563403246590704,1.691783455670471,['HEG1'],[0.132901940125305],[0.310103115206569],"['ARNTL', 'BHLHE41', 'CDX2', 'CDX4', 'CEBPA', 'EBF1', 'EBF2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GLI3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF4', 'ISL1', 'MITF', 'MYB', 'MYBL2', 'MYC', 'MYCN', 'NKX6-1', 'NPAS1', 'NPAS4', 'P300', 'PITX1', 'PLAGL1', 'PROP1', 'RFX1', 'RFX2', 'RFX3', 'RFX5', 'SIX1', 'SIX2', 'SMAD2', 'SMAD3', 'TBX5', 'TCF4', 'TGIF1', 'ZEB2']","['GLIS1', 'PKNOX1']",['H3K4me1']
chr3,159802891,159803391,1.623539237551839,2.266684851645286,1.621527789570269,1.572700633317637,2.065623896748225,1.7797065878862968,['SCHIP1'],[0.394975804006327],[0.35402579850544],"['ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CREB5', 'CRX', 'CUX1', 'ESRRA', 'GABPA', 'JUN', 'KLF10', 'MAX', 'MEIS1', 'MITF', 'MNT', 'MYB', 'MYC', 'NEUROG2', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'ONECUT2', 'PHOX2A', 'PITX1', 'POU1F1', 'PROP1', 'RARA', 'SPDEF', 'TBX21', 'TBX5', 'TBX6', 'TCF4', 'TEAD1', 'TEAD3', 'TEAD4', 'TGIF2', 'THRB', 'TWIST2', 'USF1', 'USF2', 'WT1', 'ZNF416']","['ZNF394', 'ZNF600', 'ZNF629', 'ZXDB']",['H3K4me1']
chr3,189309490,189310054,2.562398008727321,2.6919452550761296,2.913304592082405,3.0922690207280428,3.250393473722809,3.299127020323044,['TPRG1'],[-0.895570559074083],[0.101487202306713],"['AR', 'CRX', 'FOXH1', 'GSC', 'ISL1', 'NANOG', 'NKX2-1', 'NKX3-1', 'NKX3-2', 'NR2E1', 'OTX2', 'PITX1', 'PRDM1', 'PRDM10', 'RARA', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBR1', 'TEAD1', 'TEAD3', 'TEAD4', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'WT1', 'ZFX', 'ZNF165', 'ZNF711']",['PRDM4'],['H3K4me1']
chr4,57078776,57079276,2.097722124178276,1.6859914714752433,2.1499360991068497,2.6125447221306484,2.0759937772893493,2.254591346499621,"['NOA1', 'IGFBP7']","[-0.24753739577451, 0.976704177341627]","[0.0069867683672269, 0.000401962480836]","['DLX1', 'EOMES', 'ESRRA', 'ESRRB', 'ESRRG', 'GLI3', 'HOXA2', 'HOXB4', 'MAFB', 'NANOG', 'NKX6-1', 'NR2F2', 'NR2F6', 'NR5A2', 'ONECUT2', 'PBX2', 'PDX1', 'PITX1', 'PLAGL1', 'RARA', 'RBPJ', 'SF1', 'SNAPC1', 'SRF', 'TAL1', 'TBP', 'TBR1', 'TBX21', 'THRB', 'TP63', 'ZIC2', 'ZIC3']","['ATF2', 'CTBP1', 'FEZF1', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'MAZ', 'MYNN', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM6', 'SP7', 'TRIM28', 'WT1', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZFP3', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
